# omega0=1.00, alpha=0.20
# theta0=-0.80, theta_dot0=0.12
# t_start=0.00, t_end=250.00, h=0.01
#   t          x(t)                 v(t)       
9.261880563917643e+01 -1.260306396584052e+01 -9.648808410226258e-01
9.273516092264273e+01 -1.270766245250789e+01 -8.312936937783483e-01
9.285151620610904e+01 -1.279616009214086e+01 -6.885644624365450e-01
9.296787148957534e+01 -1.286764674851714e+01 -5.393389778256586e-01
9.308422677304165e+01 -1.292152013696002e+01 -3.862471549418000e-01
9.320058205650795e+01 -1.295747928265091e+01 -2.318294291945882e-01
9.331693733997426e+01 -1.297551175712167e+01 -7.850212385507277e-02
9.343329262344056e+01 -1.297587868995120e+01 7.144812802302125e-02
9.354964790690687e+01 -1.295910021224961e+01 2.158535816892003e-01
9.366600319037317e+01 -1.292594247968511e+01 3.526510902292673e-01
9.378235847383948e+01 -1.287740600420079e+01 4.798755567966097e-01
9.389871375730579e+01 -1.281471388044230e+01 5.956693553161627e-01
9.401506904077209e+01 -1.273929776084291e+01 6.983119326363079e-01
9.413142432423840e+01 -1.265277921232392e+01 7.862690939310539e-01
9.424777960770470e+01 -1.255694443285277e+01 8.582565574100445e-01
9.436413489117101e+01 -1.245371119804081e+01 9.133080410281602e-01
9.448049017463731e+01 -1.234508821961397e+01 9.508354263318631e-01
9.459684545810362e+01 -1.223312858571308e+01 9.706683516332391e-01
9.471320074156992e+01 -1.211988029354183e+01 9.730633191785643e-01
9.482955602503623e+01 -1.200733775390225e+01 9.586776263513967e-01
9.494591130850253e+01 -1.189739832105736e+01 9.285098908622134e-01
9.506226659196884e+01 -1.179182733358954e+01 8.838149416177656e-01
9.517862187543514e+01 -1.169223398860304e+01 8.260048766390627e-01
9.529497715890145e+01 -1.160005889747336e+01 7.565493449719410e-01
9.541133244236775e+01 -1.151657271131175e+01 6.768867008872602e-01
9.552768772583406e+01 -1.144288402498309e+01 5.883544413359448e-01
9.564404300930036e+01 -1.137995401707360e+01 4.921434109547100e-01
9.576039829276667e+01 -1.132861497787604e+01 3.892766595876408e-01
9.587675357623297e+01 -1.128958993904269e+01 2.806111974554762e-01
9.599310885969928e+01 -1.126351092019677e+01 1.668594057447961e-01
9.610946414316558e+01 -1.125093372161717e+01 4.862637305402480e-02
9.622581942663189e+01 -1.125234762086158e+01 -7.354040793081611e-02
9.634217471009819e+01 -1.126817872298418e+01 -1.990921466638759e-01
9.645852999356450e+01 -1.129878606431324e+01 -3.274135770744734e-01
9.657488527703080e+01 -1.134444991600264e+01 -4.577546363044115e-01
9.669124056049711e+01 -1.140535214558394e+01 -5.891630711165640e-01
9.680759584396341e+01 -1.148154906092954e+01 -7.204237600545945e-01
9.692395112742972e+01 -1.157293796700563e+01 -8.500128945063007e-01
9.704030641089602e+01 -1.167921976098890e+01 -9.760776604455547e-01
9.715666169436233e+01 -1.179986124215014e+01 -1.096453761385492e+00
9.727301697782863e+01 -1.193406224993117e+01 -1.208732652110604e+00
9.738937226129494e+01 -1.208073392574689e+01 -1.310386210227909e+00
9.750572754476124e+01 -1.223849482834662e+01 -1.398947793516780e+00
9.762208282822755e+01 -1.240569079038693e+01 -1.472235725672919e+00
9.773843811169385e+01 -1.258044194123498e+01 -1.528590958898620e+00
9.785479339516016e+01 -1.276071634090756e+01 -1.567089783708801e+00
9.797114867862646e+01 -1.294442488426044e+01 -1.587690268898746e+00
9.808750396209277e+01 -1.312952776752745e+01 -1.591280682275443e+00
9.820385924555907e+01 -1.331414019441399e+01 -1.579618024264305e+00
9.832021452902538e+01 -1.349662501875450e+01 -1.555168910900713e+00
9.843656981249168e+01 -1.367566269322056e+01 -1.520885209490338e+00
9.855292509595799e+01 -1.385029335689194e+01 -1.479956725451549e+00
9.866928037942429e+01 -1.401993080195194e+01 -1.435581115622248e+00
9.878563566289060e+01 -1.418435214480139e+01 -1.390779965589475e+00
9.890199094635690e+01 -1.434366953012374e+01 -1.348274956109443e+00
9.901834622982321e+01 -1.449829098493333e+01 -1.310424276915791e+00
9.913470151328951e+01 -1.464887695436079e+01 -1.279209887884742e+00
9.925105679675582e+01 -1.479629763891023e+01 -1.256261518980426e+00
9.936741208022212e+01 -1.494159453364897e+01 -1.242902489419043e+00
9.948376736368843e+01 -1.508594790708958e+01 -1.240203940094815e+00
9.960012264715473e+01 -1.523065053296210e+01 -1.249036439228632e+00
9.971647793062104e+01 -1.537708683580896e+01 -1.270110105548114e+00
9.983283321408734e+01 -1.552671567410450e+01 -1.303995851907738e+00
9.994918849755365e+01 -1.568105416685652e+01 -1.351120955774437e+00
1.000655437810200e+02 -1.584165918109705e+01 -1.411732123662543e+00
1.001818990644863e+02 -1.601010229207554e+01 -1.485819086783854e+00
1.002982543479526e+02 -1.618793324700637e+01 -1.572992524357923e+00
1.004146096314189e+02 -1.637662639386681e+01 -1.672313297419429e+00
1.005309649148852e+02 -1.657750458036684e+01 -1.782077721489409e+00
1.006473201983515e+02 -1.679163635445314e+01 -1.899578273061202e+00
1.007636754818178e+02 -1.701970581002004e+01 -2.020882060297929e+00
1.008800307652841e+02 -1.726186100320257e+01 -2.140698354116551e+00
1.009963860487504e+02 -1.751755675660812e+01 -2.252432070054861e+00
1.011127413322167e+02 -1.778541947435346e+01 -2.348523553101399e+00
1.012290966156830e+02 -1.806317134444589e+01 -2.421132544584202e+00
1.013454518991493e+02 -1.834765268623538e+01 -2.463122733344394e+00
1.014618071826156e+02 -1.863496813521945e+01 -2.469163801961381e+00
1.015781624660819e+02 -1.892075385227090e+01 -2.436655812700055e+00
1.016945177495482e+02 -1.920052704899771e+01 -2.366177550421314e+00
1.018108730330145e+02 -1.947005125272459e+01 -2.261300061460689e+00
1.019272283164808e+02 -1.972564503434652e+01 -2.127830964031208e+00
1.020435835999471e+02 -1.996438147005054e+01 -1.972744023955070e+00
1.021599388834134e+02 -2.018416014258426e+01 -1.803108222574866e+00
1.022762941668798e+02 -2.038366679751475e+01 -1.625256817233523e+00
1.023926494503461e+02 -2.056225592658763e+01 -1.444298915574149e+00
1.025090047338124e+02 -2.071979587060893e+01 -1.263952608351254e+00
1.026253600172787e+02 -2.085650904751169e+01 -1.086610709392561e+00
1.027417153007450e+02 -2.097282833765071e+01 -9.135366401080411e-01
1.028580705842113e+02 -2.106927965298890e+01 -7.451071472122537e-01
1.029744258676776e+02 -2.114639272996068e+01 -5.810482087223273e-01
1.030907811511439e+02 -2.120463756251194e+01 -4.206371868803809e-01
1.032071364346102e+02 -2.124438193337448e+01 -2.628631083392841e-01
1.033234917180765e+02 -2.126586526981351e+01 -1.065480786993434e-01
1.034398470015428e+02 -2.126918476597654e+01 4.956159649299889e-02
1.035562022850091e+02 -2.125429086592748e+01 2.067237424198703e-01
1.036725575684754e+02 -2.122099051113151e+01 3.661365925529588e-01
1.037889128519417e+02 -2.116895790024280e+01 5.288714733013327e-01
1.039052681354080e+02 -2.109775383955228e+01 6.957906201414195e-01
1.040216234188743e+02 -2.100685603455229e+01 8.674396847180083e-01
1.041379787023406e+02 -2.089570377477753e+01 1.043906788888920e+00
1.042543339858069e+02 -2.076376114181033e+01 1.224645282277728e+00
1.043706892692732e+02 -2.061060265787254e+01 1.408267724631823e+00
1.044870445527395e+02 -2.043602348150970e+01 1.592335966524191e+00
1.046033998362059e+02 -2.024017199684339e+01 1.773196689445778e+00
1.047197551196722e+02 -2.002369530228654e+01 1.945938919536506e+00
1.048361104031385e+02 -1.978787799788319e+01 2.104567646023110e+00
1.049524656866048e+02 -1.953474401985357e+01 2.242475644787155e+00
1.050688209700711e+02 -1.926708476898343e+01 2.353233814373747e+00
1.051851762535374e+02 -1.898838060758909e+01 2.431606984110813e+00
1.053015315370037e+02 -1.870260127746326e+01 2.474573302689290e+00
1.054178868204700e+02 -1.841390177182808e+01 2.482052534389124e+00
1.055342421039363e+02 -1.812626297006203e+01 2.457097678081350e+00
1.056505973874026e+02 -1.784314582763643e+01 2.405476375286078e+00
1.057669526708689e+02 -1.756722393091601e+01 2.334781018232687e+00
1.058833079543352e+02 -1.730023376648776e+01 2.253346544230780e+00
1.059996632378015e+02 -1.704294787858422e+01 2.169261859491062e+00
1.061160185212678e+02 -1.679524797732832e+01 2.089659821055588e+00
1.062323738047341e+02 -1.655626141334729e+01 2.020336289172243e+00
1.063487290882004e+02 -1.632452505669486e+01 1.965645577544625e+00
1.064650843716667e+02 -1.609815005567593e+01 1.928571923386194e+00
1.065814396551330e+02 -1.587497307206053e+01 1.910874942642184e+00
1.066977949385993e+02 -1.565269027204897e+01 1.913229811659804e+00
1.068141502220656e+02 -1.542897786806009e+01 1.935312361534418e+00
1.069305055055320e+02 -1.520160716779784e+01 1.975806787036097e+00
1.070468607889983e+02 -1.496856323380507e+01 2.032338239128160e+00
1.071632160724646e+02 -1.472817459149526e+01 2.101356879871421e+00
1.072795713559309e+02 -1.447925681599111e+01 2.178026408761183e+00
1.073959266393972e+02 -1.422126507854183e+01 2.256196791184322e+00
1.075122819228635e+02 -1.395444027008917e+01 2.328558540549175e+00
1.076286372063298e+02 -1.367992215481251e+01 2.387066960950416e+00
1.077449924897961e+02 -1.339979537926886e+01 2.423670361239792e+00
1.078613477732624e+02 -1.311703584107052e+01 2.431272356379945e+00
1.079777030567287e+02 -1.283534033431600e+01 2.404734418414697e+00
1.080940583401950e+02 -1.255885038677635e+01 2.341644767283229e+00
1.082104136236613e+02 -1.229181267150084e+01 2.242607956337918e+00
1.083267689071276e+02 -1.203823934205172e+01 2.110956812273797e+00
1.084431241905939e+02 -1.180163150108128e+01 1.951987344808549e+00
1.085594794740602e+02 -1.158480784266835e+01 1.771963364199956e+00
1.086758347575265e+02 -1.138984898722294e+01 1.577164687882410e+00
1.087921900409928e+02 -1.121814003724091e+01 1.373172959916977e+00
1.089085453244591e+02 -1.107047835450466e+01 1.164466980649876e+00
1.090249006079254e+02 -1.094721148951981e+01 9.542983342527805e-01
1.091412558913918e+02 -1.084837709313340e+01 7.447665760455682e-01
1.092576111748581e+02 -1.077382676946973e+01 5.370066326471248e-01
1.093739664583244e+02 -1.072332503776909e+01 3.314200402505181e-01
1.094903217417907e+02 -1.069662099622895e+01 1.279080510144047e-01
1.096066770252570e+02 -1.069349375810120e+01 -7.391222471074287e-02
1.097230323087233e+02 -1.071377391828946e+01 -2.745114983297400e-01
1.098393875921896e+02 -1.075734306775962e+01 -4.742659229500903e-01
1.099557428756559e+02 -1.082411248029387e+01 -6.732801045705918e-01
1.100720981591222e+02 -1.091398119743450e+01 -8.712094163204105e-01
1.101884534425885e+02 -1.102677340571412e+01 -1.067082804736819e+00
1.103048087260548e+02 -1.116215579505958e+01 -1.259139336035205e+00
1.104211640095211e+02 -1.131953803302175e+01 -1.444707775402968e+00
1.105375192929874e+02 -1.149796389854329e+01 -1.620175382891220e+00
1.106538745764537e+02 -1.169600672338601e+01 -1.781102825023770e+00
1.107702298599200e+02 -1.191168926641562e+01 -1.922535791295777e+00
1.108865851433863e+02 -1.214245235132953e+01 -2.039529769827679e+00
1.110029404268526e+02 -1.238519503838746e+01 -2.127840432893396e+00
1.111192957103189e+02 -1.263639904763192e+01 -2.184654685142716e+00
1.112356509937852e+02 -1.289233199944190e+01 -2.209182669286737e+00
1.113520062772515e+02 -1.314930279638380e+01 -2.202937902056217e+00
1.114683615607179e+02 -1.340392645332482e+01 -2.169614297142875e+00
1.115847168441842e+02 -1.365335221722656e+01 -2.114594465506726e+00
1.117010721276505e+02 -1.389541966156135e+01 -2.044233584419551e+00
1.118174274111168e+02 -1.412872758334592e+01 -1.965107726502664e+00
1.119337826945831e+02 -1.435262141892035e+01 -1.883386095864110e+00
1.120501379780494e+02 -1.456711937854284e+01 -1.804412863698015e+00
1.121664932615157e+02 -1.477280286246795e+01 -1.732507555642129e+00
1.122828485449820e+02 -1.497069443180018e+01 -1.670940957308967e+00
1.123992038284483e+02 -1.516214011441014e+01 -1.622022792772521e+00
1.125155591119146e+02 -1.534870539713511e+01 -1.587240120837126e+00
1.126319143953809e+02 -1.553208791797495e+01 -1.567399578096019e+00
1.127482696788472e+02 -1.571404538160466e+01 -1.562742992517746e+00
1.128646249623135e+02 -1.589633451601356e+01 -1.573019735266976e+00
1.129809802457798e+02 -1.608065557907282e+01 -1.597509377758415e+00
1.130973355292461e+02 -1.626859663246424e+01 -1.634995780746480e+00
1.132136908127124e+02 -1.646157232217044e+01 -1.683700478831546e+00
1.133300460961787e+02 -1.666075324983872e+01 -1.741190888561797e+00
1.134464013796450e+02 -1.686698436352237e+01 -1.804288433383733e+00
1.135627566631113e+02 -1.708069434462674e+01 -1.869012527849935e+00
1.136791119465776e+02 -1.730180271795236e+01 -1.930605414889860e+00
1.137954672300440e+02 -1.752963683477722e+01 -1.983684167215119e+00
1.139118225135103e+02 -1.776287563729605e+01 -2.022552190308383e+00
1.140281777969766e+02 -1.799953907282665e+01 -2.041668075866739e+00
1.141445330804429e+02 -1.823703887768451e+01 -2.036217896627173e+00
1.142608883639092e+02 -1.847229699867001e+01 -2.002684224056114e+00
1.143772436473755e+02 -1.870192350776185e+01 -1.939277243377690e+00
1.144935989308418e+02 -1.892243079647253e+01 -1.846112310273671e+00
1.146099542143081e+02 -1.913045088132039e+01 -1.725085005792466e+00
1.147263094977744e+02 -1.932292207398717e+01 -1.579483058162624e+00
1.148426647812407e+02 -1.949722030465155e+01 -1.413445063852915e+00
1.149590200647070e+02 -1.965122511514567e+01 -1.231400570147459e+00
1.150753753481733e+02 -1.978332504651937e+01 -1.037603085844630e+00
1.151917306316396e+02 -1.989237734219879e+01 -8.358174764514005e-01
1.153080859151059e+02 -1.997764096381874e+01 -6.291719971679439e-01
1.154244411985722e+02 -2.003870086775833e+01 -4.201500670341797e-01
1.155407964820385e+02 -2.007539754042599e+01 -2.106819200876092e-01
1.156571517655048e+02 -2.008777106039266e+01 -2.296604537311099e-03
1.157735070489711e+02 -2.007602477613469e+01 2.036973460750429e-01
1.158898623324374e+02 -2.004051052989248e+01 4.060254266792196e-01
1.160062176159038e+02 -1.998173508149841e+01 6.032717992566237e-01
1.161225728993701e+02 -1.990038555321618e+01 7.937303312864163e-01
1.162389281828364e+02 -1.979736985068486e+01 9.752993084119393e-01
1.163552834663027e+02 -1.967386580041446e+01 1.145440613493192e+00
1.164716387497690e+02 -1.953137019533226e+01 1.301225718914019e+00
1.165879940332353e+02 -1.937173653111254e+01 1.439486154894047e+00
1.167043493167016e+02 -1.919718890069527e+01 1.557071578829689e+00
1.168207046001679e+02 -1.901030051009554e+01 1.651193721992881e+00
1.169370598836342e+02 -1.881392954404577e+01 1.719804552981873e+00
1.170534151671005e+02 -1.861111263272243e+01 1.761933171819204e+00
1.171697704505668e+02 -1.840492545939657e+01 1.777901400513989e+00
1.172861257340331e+02 -1.819832832919841e+01 1.769360274616501e+00
1.174024810174994e+02 -1.799401881397886e+01 1.739133994777049e+00
1.175188363009657e+02 -1.779431219777844e+01 1.690907894092265e+00
1.176351915844320e+02 -1.760106388975232e+01 1.628832847364101e+00
1.177515468678983e+02 -1.741563871082386e+01 1.557128181854118e+00
1.178679021513646e+02 -1.723892311646963e+01 1.479749570764763e+00
1.179842574348309e+02 -1.707137034015601e+01 1.400158722968283e+00
1.181006127182972e+02 -1.691306597291704e+01 1.321201337446769e+00
1.182169680017635e+02 -1.676380212043039e+01 1.245077930676166e+00
1.183333232852299e+02 -1.662315078990835e+01 1.173381596659731e+00
1.184496785686962e+02 -1.649053031733996e+01 1.107175623792906e+00
1.185660338521625e+02 -1.636526157099758e+01 1.047088372307044e+00
1.186823891356288e+02 -1.624661292113378e+01 9.934093762799585e-01
1.187987444190951e+02 -1.613383445482549e+01 9.461769457943490e-01
1.189150997025614e+02 -1.602618274215400e+01 9.052525111647988e-01
1.190314549860277e+02 -1.592293780186175e+01 8.703803351763993e-01
1.191478102694940e+02 -1.582341394579665e+01 8.412332318978540e-01
1.192641655529603e+02 -1.572696604077202e+01 8.174459347271925e-01
1.193805208364266e+02 -1.563299251022372e+01 7.986381045078654e-01
1.194968761198929e+02 -1.554093616556335e+01 7.844289384185870e-01
1.196132314033592e+02 -1.545028374044042e+01 7.744451245543299e-01
1.197295866868255e+02 -1.536056481417348e+01 7.683236071909424e-01
1.198459419702918e+02 -1.527135065636642e+01 7.657103538599980e-01
1.199622972537581e+02 -1.518225340009712e+01 7.662560842807518e-01
1.200786525372244e+02 -1.509292584996662e+01 7.696097494407210e-01
1.201950078206907e+02 -1.500306214644801e+01 7.754104417193434e-01
1.203113631041570e+02 -1.491239943192961e+01 7.832783723739348e-01
1.204277183876233e+02 -1.482072058960293e+01 7.928055650038320e-01
1.205440736710896e+02 -1.472785804783041e+01 8.035469726438306e-01
1.206604289545560e+02 -1.463369855523708e+01 8.150128166317974e-01
1.207767842380223e+02 -1.453818873304195e+01 8.266630454912105e-01
1.208931395214886e+02 -1.444134110160432e+01 8.379048922810921e-01
1.210094948049549e+02 -1.434324016219600e+01 8.480945324222845e-01
1.211258500884212e+02 -1.424404800159315e+01 8.565437697190693e-01
1.212422053718875e+02 -1.414400878994280e+01 8.625324668638253e-01
1.213585606553538e+02 -1.404345147922395e+01 8.653270607260128e-01
1.214749159388201e+02 -1.394279000011413e+01 8.642049591539172e-01
1.215912712222864e+02 -1.384252031714856e+01 8.584839382101671e-01
1.217076265057527e+02 -1.374321384731225e+01 8.475549232031485e-01
1.218239817892190e+02 -1.364550697593908e+01 8.309158593721682e-01
1.219403370726853e+02 -1.355008670134435e+01 8.082038958471564e-01
1.220566923561516e+02 -1.345767277557724e+01 7.792229470393557e-01
1.221730476396179e+02 -1.336899704017543e+01 7.439639394509541e-01
1.222894029230842e+02 -1.328478093491705e+01 7.026157012763651e-01
1.224057582065505e+02 -1.320571234138496e+01 6.555654188386526e-01
1.225221134900168e+02 -1.313242298373769e+01 6.033887036765072e-01
1.226384687734831e+02 -1.306546754017376e+01 5.468303862344460e-01
1.227548240569494e+02 -1.300530543691657e+01 4.867779910657129e-01
1.228711793404158e+02 -1.295228603724875e+01 4.242303302441585e-01
1.229875346238821e+02 -1.290663764577136e+01 3.602637395355223e-01
1.231038899073484e+02 -1.286846046638791e+01 2.959982247600659e-01
1.232202451908147e+02 -1.283772341567460e+01 2.325652937914463e-01
1.233366004742810e+02 -1.281426452083100e+01 1.710786577661766e-01
1.234529557577473e+02 -1.279779452742943e+01 1.126084181008774e-01
1.235693110412136e+02 -1.278790329815402e+01 5.815890376958827e-02
1.236856663246799e+02 -1.278406858324160e+01 8.650030459090451e-03
1.238020216081462e+02 -1.278566676743159e+01 -3.509807934351812e-02
1.239183768916125e+02 -1.279198522986985e+01 -7.237748076003915e-02
1.240347321750788e+02 -1.280223598055088e+01 -1.026019883610230e-01
1.241510874585451e+02 -1.281557025382019e+01 -1.253140544363877e-01
1.242674427420114e+02 -1.283109374659890e+01 -1.401889749849428e-01
1.243837980254777e+02 -1.284788219138188e+01 -1.470364442499711e-01
1.245001533089440e+02 -1.286499695915331e+01 -1.457995353969927e-01
1.246165085924103e+02 -1.288150040253430e+01 -1.365512980036746e-01
1.247328638758766e+02 -1.289647067980621e+01 -1.194893049035272e-01
1.248492191593429e+02 -1.290901584720404e+01 -9.492861488556512e-02
1.249655744428092e+02 -1.291828706692342e+01 -6.329370659244397e-02
1.250819297262755e+02 -1.292349084455197e+01 -2.510995303250701e-02
1.251982850097419e+02 -1.292390027232446e+01 1.900487086860109e-02
1.253146402932082e+02 -1.291886530294292e+01 6.834872355410225e-02
1.254309955766745e+02 -1.290782210283126e+01 1.221429949158759e-01
1.255473508601408e+02 -1.289030152636613e+01 1.795399779556726e-01
1.256637061436071e+02 -1.286593671060288e+01 2.396306231051655e-01
1.257800614270734e+02 -1.283446971507017e+01 3.014533437838037e-01
1.258964167105397e+02 -1.279575703073194e+01 3.640048126964430e-01
1.260127719940060e+02 -1.274977366940509e+01 4.262537216600601e-01
1.261291272774723e+02 -1.269661543833904e+01 4.871583314612250e-01
1.262454825609386e+02 -1.263649892689788e+01 5.456882869463447e-01
1.263618378444049e+02 -1.256975870735469e+01 6.008506192329495e-01
1.264781931278712e+02 -1.249684130113551e+01 6.517191448805556e-01
1.265945484113375e+02 -1.241829559911040e+01 6.974656914582766e-01
1.267109036948038e+02 -1.233475965027048e+01 7.373908634510177e-01
1.268272589782701e+02 -1.224694403078377e+01 7.709515681820980e-01
1.269436142617364e+02 -1.215561234052746e+01 7.977823927755726e-01
1.270599695452027e+02 -1.206155969825605e+01 8.177082499017647e-01
1.271763248286690e+02 -1.196559036566416e+01 8.307464909573973e-01
1.272926801121353e+02 -1.186849577709587e+01 8.370978138392957e-01
1.274090353956016e+02 -1.177103425575298e+01 8.371265738114524e-01
1.275253906790680e+02 -1.167391355480856e+01 8.313323039819777e-01
1.276417459625343e+02 -1.157777709559159e+01 8.203151506434142e-01
1.277581012460006e+02 -1.148319442892093e+01 8.047383872897206e-01
1.278744565294669e+02 -1.139065607411901e+01 7.852911531503528e-01
1.279908118129332e+02 -1.130057254577995e+01 7.626541322455629e-01
1.281071670963995e+02 -1.121327710156097e+01 7.374701820146030e-01
1.282235223798658e+02 -1.112903155802792e+01 7.103210974613390e-01
1.283398776633321e+02 -1.104803443061467e+01 6.817109038496432e-01
1.284562329467984e+02 -1.097043064795519e+01 6.520554131995693e-01
1.285725882302647e+02 -1.089632215085692e+01 6.216773113204090e-01
1.286889435137310e+02 -1.082577878910500e+01 5.908057712350128e-01
1.288052987971973e+02 -1.075884905329012e+01 5.595794914668306e-01
1.289216540806636e+02 -1.069557030605619e+01 5.280520924484622e-01
1.290380093641299e+02 -1.063597829484720e+01 4.961989257786414e-01
1.291543646475962e+02 -1.058011582875920e+01 4.639245183535164e-01
1.292707199310625e+02 -1.052804058208638e+01 4.310700547970552e-01
1.293870752145288e+02 -1.047983204629529e+01 3.974204756227300e-01
1.295034304979951e+02 -1.043559769212218e+01 3.627109229582501e-01
1.296197857814614e+02 -1.039547842688856e+01 3.266323956054840e-01
1.297361410649278e+02 -1.035965344183256e+01 2.888365811453018e-01
1.298524963483941e+02 -1.032834454284335e+01 2.489399187527376e-01
1.299688516318604e+02 -1.030182004743856e+01 2.065270187075072e-01
1.300852069153267e+02 -1.028039831227617e+01 1.611536312200928e-01
1.302015621987930e+02 -1.026445092907828e+01 1.123494274204166e-01
1.303179174822593e+02 -1.025440559154186e+01 5.962093979301457e-02
1.304342727657256e+02 -1.025074858927923e+01 2.455120078504592e-03
1.305506280491919e+02 -1.025402682323370e+01 -5.967587677339721e-02
1.306669833326582e+02 -1.026484915488566e+01 -1.273078692465275e-01
1.307833386161245e+02 -1.028388679179196e+01 -2.009747007998700e-01
1.308996938995908e+02 -1.031187226616459e+01 -2.811937324703034e-01
1.310160491830571e+02 -1.034959637258395e+01 -3.684449238084981e-01
1.311324044665234e+02 -1.039790218886282e+01 -4.631411924607854e-01
1.312487597499897e+02 -1.045767501032502e+01 -5.655873312762119e-01
1.313651150334560e+02 -1.052982669642093e+01 -6.759245645138586e-01
1.314814703169223e+02 -1.061527260038282e+01 -7.940581381625689e-01
1.315978256003886e+02 -1.071489901222313e+01 -9.195666281069265e-01
1.317141808838549e+02 -1.082951904186799e+01 -1.051594550737940e+00
1.318305361673212e+02 -1.095981533189101e+01 -1.188735086345972e+00
1.319468914507875e+02 -1.110626922167616e+01 -1.328917766497415e+00
1.320632467342539e+02 -1.126907830691717e+01 -1.469326497596289e+00
1.321796020177202e+02 -1.144806794057310e+01 -1.606384238344433e+00
1.322959573011865e+02 -1.164260691154620e+01 -1.735847399621310e+00
1.324123125846528e+02 -1.185154243310584e+01 -1.853048512296337e+00
1.325286678681191e+02 -1.207317292441827e+01 -1.953302711074153e+00
1.326450231515854e+02 -1.230527652150642e+01 -2.032449991290958e+00
1.327613784350517e+02 -1.254520681150832e+01 -2.087450129814314e+00
1.328777337185180e+02 -1.279005479131136e+01 -2.116902738987949e+00
1.329940890019843e+02 -1.303686033579823e+01 -2.121357954442720e+00
1.331104442854506e+02 -1.328284292214554e+01 -2.103328039393107e+00
1.332267995689169e+02 -1.352561557525495e+01 -2.066994264762166e+00
1.333431548523832e+02 -1.376335059394707e+01 -2.017690662433786e+00
1.334595101358495e+02 -1.399487861620254e+01 -1.961298292476419e+00
1.335758654193158e+02 -1.421971860958801e+01 -1.903683273238473e+00
1.336922207027821e+02 -1.443804971164352e+01 -1.850269643542840e+00
1.338085759862484e+02 -1.465064310554200e+01 -1.805780528462249e+00
1.339249312697147e+02 -1.485877300057958e+01 -1.774132182772666e+00
1.340412865531810e+02 -1.506412211344694e+01 -1.758436795156544e+00
1.341576418366473e+02 -1.526869121626406e+01 -1.761060711678394e+00
1.342739971201136e+02 -1.547471622005577e+01 -1.783688041876663e+00
1.343903524035800e+02 -1.568459091675860e+01 -1.827348209204645e+00
1.345067076870463e+02 -1.590078923795288e+01 -1.892375577568678e+00
1.346230629705126e+02 -1.612577774940010e+01 -1.978279284748596e+00
1.347394182539789e+02 -1.636190727780673e+01 -2.083514789455270e+00
1.348557735374452e+02 -1.661127275849111e+01 -2.205170968438043e+00
1.349721288209115e+02 -1.687553401202544e+01 -2.338624066512185e+00
1.350884841043778e+02 -1.715569915899196e+01 -2.477264427713138e+00
1.352048393878441e+02 -1.745188830727942e+01 -2.612462880171153e+00
1.353211946713104e+02 -1.776311703367932e+01 -2.733977436077384e+00
1.354375499547767e+02 -1.808716079188522e+01 -2.830952411986741e+00
1.355539052382430e+02 -1.842057006480664e+01 -2.893484389043159e+00
1.356702605217093e+02 -1.875888717921475e+01 -2.914446189150157e+00
1.357866158051756e+02 -1.909706394764584e+01 -2.891010640294131e+00
1.359029710886419e+02 -1.943001030625775e+01 -2.825298743879102e+00
1.360193263721082e+02 -1.975315196954508e+01 -2.723879566989437e+00
1.361356816555745e+02 -2.006287062724670e+01 -2.596321946726263e+00
1.362520369390408e+02 -2.035674632690375e+01 -2.453347541323007e+00
1.363683922225071e+02 -2.063359097850121e+01 -2.305171785702636e+00
1.364847475059734e+02 -2.089331876832673e+01 -2.160394466044593e+00
1.366011027894398e+02 -2.113672401991304e+01 -2.025508745136147e+00
1.367174580729061e+02 -2.136523199680709e+01 -1.904895331726165e+00
1.368338133563724e+02 -2.158066744977646e+01 -1.801099807737229e+00
1.369501686398387e+02 -2.178506304644008e+01 -1.715216049218527e+00
1.370665239233050e+02 -2.198051264404628e+01 -1.647259510534423e+00
1.371828792067713e+02 -2.216906435712025e+01 -1.596472256451388e+00
1.372992344902376e+02 -2.235264415914087e+01 -1.561542242919767e+00
1.374155897737039e+02 -2.253300021045540e+01 -1.540742404482000e+00
1.375319450571702e+02 -2.271165947114458e+01 -1.532005937450531e+00
1.376483003406365e+02 -2.288989034561352e+01 -1.532958247845341e+00
1.377646556241028e+02 -2.306866756649613e+01 -1.540927095105359e+00
1.378810109075691e+02 -2.324863802990705e+01 -1.552952306138844e+00
1.379973661910354e+02 -2.343008872729621e+01 -1.565815303961806e+00
1.381137214745017e+02 -2.361292012915498e+01 -1.576105801623783e+00
1.382300767579680e+02 -2.379663008840889e+01 -1.580337163659508e+00
1.383464320414343e+02 -2.398031414869828e+01 -1.575112350179384e+00
1.384627873249006e+02 -2.416268764396165e+01 -1.557329563055688e+00
1.385791426083669e+02 -2.434213291144962e+01 -1.524403179657442e+00
1.386954978918332e+02 -2.451677145611398e+01 -1.474465468950385e+00
1.388118531752995e+02 -2.468455666756971e+01 -1.406512387471939e+00
1.389282084587659e+02 -2.484337879289865e+01 -1.320464897034301e+00
1.390445637422322e+02 -2.499117147302931e+01 -1.217134335793109e+00
1.391609190256985e+02 -2.512600902271350e+01 -1.098101157194282e+00
1.392772743091648e+02 -2.524618580236261e+01 -9.655339140283199e-01
1.393936295926311e+02 -2.535027277789752e+01 -8.219843363551884e-01
