# Spherical Bessel functions via up and down recursion
log(x)   ans_down   ans_up   gsl_bes   log(rel_dif)   rel_dif_gsl
3.837299459232 1.106764354688e-02 9.816803145798e-03 9.816803145798e-03 -2.815189058279e+00 5.989339432760e-02 
3.839452312593 1.322291681125e-02 1.164163912744e-02 1.164163912744e-02 -2.755210152227e+00 6.359565349613e-02 
3.841600541132 1.542075643575e-02 1.334847289894e-02 1.334847289894e-02 -2.630655232963e+00 7.203124952371e-02 
3.843744164675 1.778435916777e-02 1.492164458139e-02 1.492164458139e-02 -2.435788331198e+00 8.752871822358e-02 
3.845883202924 2.065878425942e-02 1.634681712821e-02 1.634681712821e-02 -2.149675079096e+00 1.165220120609e-01 
3.848017675452 2.533476904341e-02 1.761110698961e-02 1.761110698961e-02 -1.715652015098e+00 1.798464198952e-01 
3.850147601710 4.305889812809e-02 1.870320061749e-02 1.870320061749e-02 -9.305240812517e-01 3.943469863440e-01 
3.852273001022 -9.531341495161e-03 1.961345575495e-02 1.961345575495e-02 0.000000000000e+00 1.000000000000e+00 
3.854393892592 1.009207027811e-02 2.033398660132e-02 2.033398660132e-02 -1.088810632434e+00 3.366166165991e-01 
3.856510295498 1.418867781621e-02 2.085873209824e-02 2.085873209824e-02 -1.659073715743e+00 1.903151844404e-01 
3.858622228701 1.597943379699e-02 2.118350674423e-02 2.118350674423e-02 -1.965870464625e+00 1.400339389578e-01 
3.860729711041 1.686751236436e-02 2.130603351156e-02 2.130603351156e-02 -2.151821513366e+00 1.162721734479e-01 
3.862832761237 1.723043415110e-02 2.122595860991e-02 2.122595860991e-02 -2.264350094394e+00 1.038975361948e-01 
3.864931397894 1.721324487692e-02 2.094484801329e-02 2.094484801329e-02 -2.324899932065e+00 9.779322952823e-02 
3.867025639497 1.688504225671e-02 2.046616583957e-02 2.046616583957e-02 -2.344688655204e+00 9.587704830403e-02 
3.869115504417 1.628460723137e-02 1.979523484317e-02 1.979523484317e-02 -2.329939489820e+00 9.730163465078e-02 
3.871201010908 1.543702585041e-02 1.893917944981e-02 1.893917944981e-02 -2.283986525269e+00 1.018772598319e-01 
3.873282177112 1.436064742486e-02 1.790685192639e-02 1.790685192639e-02 -2.208182634586e+00 1.099001959504e-01 
3.875359021057 1.307022694729e-02 1.670874243649e-02 1.670874243649e-02 -2.102226653169e+00 1.221840636023e-01 
3.877431560659 1.157833263409e-02 1.535687388292e-02 1.535687388292e-02 -1.964096201202e+00 1.402826165983e-01 
3.879499813723 9.895837878593e-03 1.386468257950e-02 1.386468257950e-02 -1.789550354037e+00 1.670352595140e-01 
3.881563797943 8.031822750716e-03 1.224688592602e-02 1.224688592602e-02 -1.570906922427e+00 2.078565870489e-01 
3.883623530906 5.992974602590e-03 1.051933837964e-02 1.051933837964e-02 -1.294187425018e+00 2.741205173326e-01 
3.885679030089 3.782419352819e-03 8.698877123282e-03 8.698877123282e-03 -9.316429359971e-01 3.939060160839e-01 
3.887730312859 1.397743302536e-03 6.803158925280e-03 6.803158925280e-03 -4.168428318905e-01 6.591245051562e-01 
3.889777396481 -1.172309683018e-03 4.850489763438e-03 4.850489763438e-03 0.000000000000e+00 1.000000000000e+00 
3.891820298111 -3.953520359975e-03 2.859648851049e-03 2.859648851049e-03 0.000000000000e+00 1.000000000000e+00 
3.893859034800 -6.996497174853e-03 8.497087505967e-04 8.497087505968e-04 0.000000000000e+00 1.000000000000e+00 
3.895893623498 -1.039671750459e-02 -1.160146706792e-03 -1.160146706792e-03 -2.241088734651e-01 7.992281148981e-01 
3.897924081049 -1.433719575412e-02 -3.150804962193e-03 -3.150804962193e-03 -4.468170407993e-01 6.396609294218e-01 
3.899950424194 -1.919078215209e-02 -5.103405996658e-03 -5.103405996658e-03 -5.449580626761e-01 5.798661008624e-01 
3.901972669575 -2.580941759561e-02 -6.999520609604e-03 -6.999520609604e-03 -5.563178177804e-01 5.733162368240e-01 
3.903990833731 -3.657483913114e-02 -8.821324024758e-03 -8.821324024758e-03 -4.920650868207e-01 6.113625728913e-01 
3.906004933103 -6.138157487745e-02 -1.055176318976e-02 -1.055176318976e-02 -3.472568032606e-01 7.066238416490e-01 
3.908014984031 -2.527648695276e-01 -1.217471620007e-02 -1.217471620007e-02 -9.640694439417e-02 9.080943969424e-01 
3.910021002757 8.185355203617e-02 -1.367514235706e-02 -1.367514235706e-02 0.000000000000e+00 1.000000000000e+00 
3.912023005428 2.634825759203e-02 -1.503922146347e-02 -1.503922146347e-02 0.000000000000e+00 1.000000000000e+00 
3.914021008091 1.084668257202e-02 -1.625448106537e-02 -1.625448106537e-02 0.000000000000e+00 1.000000000000e+00 
3.916015026698 3.239686746369e-03 -1.730991046836e-02 -1.730991046836e-02 0.000000000000e+00 1.000000000000e+00 
3.918005077106 -1.374281672108e-03 -1.819606048447e-02 -1.819606048447e-02 -1.513408602427e-01 8.595546607093e-01 
3.919991175077 -4.464967558350e-03 -1.890512800473e-02 -1.890512800473e-02 -4.814439930291e-01 6.178905177090e-01 
3.921973336281 -6.624207437344e-03 -1.943102463974e-02 -1.943102463974e-02 -7.102409724360e-01 4.915257390342e-01 
3.923951576293 -8.135482681762e-03 -1.976942882343e-02 -1.976942882343e-02 -8.748754968596e-01 4.169139235401e-01 
3.925925910597 -9.151676239105e-03 -1.991782093492e-02 -1.991782093492e-02 -9.932829572253e-01 3.703588208412e-01 
3.927896354584 -9.763116056052e-03 -1.987550115572e-02 -1.987550115572e-02 -1.075317226454e+00 3.411895037953e-01 
3.929862923556 -1.002751753118e-02 -1.964358994465e-02 -1.964358994465e-02 -1.126737851774e+00 3.240887594543e-01 
3.931825632724 -9.984562462983e-03 -1.922501117887e-02 -1.922501117887e-02 -1.150906073185e+00 3.163500032280e-01 
3.933784497210 -9.663552414682e-03 -1.862445817368e-02 -1.862445817368e-02 -1.149566749709e+00 3.167739820730e-01 
3.935739532045 -9.087653017393e-03 -1.784834295674e-02 -1.784834295674e-02 -1.123188870352e+00 3.252409878499e-01 
3.937690752177 -8.276331968421e-03 -1.690472933027e-02 -1.690472933027e-02 -1.071033393820e+00 3.426542376234e-01 
3.939638172461 -7.246773781827e-03 -1.580325040783e-02 -1.580325040783e-02 -9.909783225773e-01 3.712133469189e-01 
3.941581807670 -6.014673570803e-03 -1.455501145819e-02 -1.455501145819e-02 -8.790178191082e-01 4.151905036635e-01 
3.943521672488 -4.594621205451e-03 -1.317247902635e-02 -1.317247902635e-02 -7.281642343941e-01 4.827944745617e-01 
3.945457781514 -3.000182361004e-03 -1.166935742979e-02 -1.166935742979e-02 -5.259995824022e-01 5.909643514670e-01 
3.947390149265 -1.243716589072e-03 -1.006045384523e-02 -1.006045384523e-02 -2.485198466393e-01 7.799543812082e-01 
3.949318790172 6.640810637186e-04 -8.361533306424e-03 -8.361533306424e-03 0.000000000000e+00 1.000000000000e+00 
3.951243718581 2.714988288383e-03 -6.589165025953e-03 -6.589165025953e-03 0.000000000000e+00 1.000000000000e+00 
3.953164948759 4.904576140778e-03 -4.760561532853e-03 -4.760561532853e-03 0.000000000000e+00 1.000000000000e+00 
3.955082494889 7.234363350375e-03 -2.893412181900e-03 -2.893412181900e-03 0.000000000000e+00 1.000000000000e+00 
3.956996371071 9.715440786535e-03 -1.005712639931e-03 -1.005712639931e-03 0.000000000000e+00 1.000000000000e+00 
3.958906591327 1.237488321142e-02 8.844080117317e-04 8.844080117317e-04 -1.431800823974e-01 8.665979957982e-01 
3.960813169598 1.526786540403e-02 2.758860901534e-03 2.758860901534e-03 -3.654067062589e-01 6.939143741609e-01 
3.962716119744 1.850255343818e-02 4.599770059140e-03 4.599770059140e-03 -5.078441335820e-01 6.017915635478e-01 
3.964615455547 2.229706503499e-02 6.389642528217e-03 6.389642528217e-03 -5.896480397473e-01 5.545224202437e-01 
3.966511190712 2.713030944462e-02 8.111534283905e-03 8.111534283905e-03 -6.168074612921e-01 5.396645904006e-01 
3.968403338864 3.423646199330e-02 9.749210382984e-03 9.749210382984e-03 -5.857113133888e-01 5.567097258588e-01 
3.970291913552 4.791777170688e-02 1.128729783422e-02 1.128729783422e-02 -4.801266589203e-01 6.187050223331e-01 
3.972176928248 9.984270707480e-02 1.271142975017e-02 1.271142975017e-02 -2.560184059968e-01 7.741277200688e-01 
3.974058396348 -1.219037225584e-01 1.400837942904e-02 1.400837942904e-02 0.000000000000e+00 1.000000000000e+00 
3.975936331172 -1.780983779516e-02 1.516618311524e-02 1.516618311524e-02 0.000000000000e+00 1.000000000000e+00 
3.977810745966 -7.070711163913e-04 1.617425029892e-02 1.617425029892e-02 0.000000000000e+00 1.000000000000e+00 
3.979681653902 6.736699676093e-03 1.702346053709e-02 1.702346053709e-02 -8.371525222917e-01 4.329415613658e-01 
3.981549068077 1.104378293049e-02 1.770624591061e-02 1.770624591061e-02 -1.462149537390e+00 2.317376103148e-01 
3.983413001515 1.387325558468e-02 1.821665837117e-02 1.821665837117e-02 -1.999883680688e+00 1.353510262592e-01 
3.985273467168 1.584030966776e-02 1.855042137887e-02 1.855042137887e-02 -2.540797225898e+00 7.880355051012e-02 
3.987130477915 1.722576841381e-02 1.870496538297e-02 1.870496538297e-02 -3.190093671752e+00 4.116801447839e-02 
3.988984046564 1.817692954345e-02 1.867944685419e-02 1.867944685419e-02 -4.295153830658e+00 1.363447413582e-02 
3.990834185852 1.877978225300e-02 1.847475073500e-02 1.847475073500e-02 -4.805113798361e+00 8.187769206637e-03 
3.992680908446 1.908942287334e-02 1.809347633350e-02 1.809347633350e-02 -3.619910654540e+00 2.678506951009e-02 
3.994524226940 1.914439767675e-02 1.753990684472e-02 1.753990684472e-02 -3.129542526229e+00 4.373780157369e-02 
3.996364153862 1.897406085573e-02 1.681996283932e-02 1.681996283932e-02 -2.810408861511e+00 6.018038191967e-02 
3.998200701669 1.860259783761e-02 1.594114021244e-02 1.594114021244e-02 -2.563352338568e+00 7.704602267747e-02 
4.000033882751 1.805133238996e-02 1.491243323243e-02 1.491243323243e-02 -2.351536795091e+00 9.522271191614e-02 
4.001863709428 1.734009414905e-02 1.374424347046e-02 1.374424347046e-02 -2.156923487369e+00 1.156804665618e-01 
4.003690193954 1.648804434863e-02 1.244827552478e-02 1.244827552478e-02 -1.968910080586e+00 1.396089358122e-01 
4.005513348515 1.551417509579e-02 1.103742057745e-02 1.103742057745e-02 -1.780191500544e+00 1.686058560636e-01 
4.007333185232 1.443760460931e-02 9.525628934909e-03 9.525628934909e-03 -1.584844481525e+00 2.049796687637e-01 
4.009149716159 1.327774120995e-02 7.927772806342e-03 7.927772806342e-03 -1.377170587944e+00 2.522913804163e-01 
4.010962953283 1.205436128932e-02 6.259500663478e-03 6.259500663478e-03 -1.150686831119e+00 3.164193680598e-01 
4.012772908528 1.078763068700e-02 4.537084602719e-03 4.537084602719e-03 -8.967980700746e-01 4.078735536754e-01 
4.014579593753 9.498089652668e-03 2.777262193462e-03 2.777262193462e-03 -6.023820561405e-01 5.475058917618e-01 
4.016383020752 8.206616114245e-03 9.970743452447e-04 9.970743452447e-04 -2.441991461687e-01 7.833316212375e-01 
4.018183201257 6.934378833279e-03 -7.862992397173e-04 -7.862992397173e-04 0.000000000000e+00 1.000000000000e+00 
4.019980146933 5.702790398696e-03 -2.555705443254e-03 -2.555705443254e-03 0.000000000000e+00 1.000000000000e+00 
4.021773869387 4.533469472105e-03 -4.294182348291e-03 -4.294182348291e-03 0.000000000000e+00 1.000000000000e+00 
4.023564380161 3.448222074174e-03 -5.985121518999e-03 -5.985121518999e-03 0.000000000000e+00 1.000000000000e+00 
4.025351690735 2.469052994124e-03 -7.612426393569e-03 -7.612426393569e-03 0.000000000000e+00 1.000000000000e+00 
4.027135812529 1.618220780127e-03 -9.160665280767e-03 -9.160665280767e-03 0.000000000000e+00 1.000000000000e+00 
4.028916756900 9.183535912670e-04 -1.061521750732e-02 -1.061521750732e-02 0.000000000000e+00 1.000000000000e+00 
4.030694535146 3.926491037910e-04 -1.196241133295e-02 -1.196241133295e-02 0.000000000000e+00 1.000000000000e+00 
4.032469158504 6.519074438754e-05 -1.318965233278e-02 -1.318965233278e-02 0.000000000000e+00 1.000000000000e+00 
4.034240638152 -3.857342359686e-05 -1.428554104168e-02 -1.428554104168e-02 -5.400357918560e-03 9.946141978004e-01 
4.036008985209 1.088792557560e-04 -1.523997876197e-02 -1.523997876197e-02 0.000000000000e+00 1.000000000000e+00 
4.037774210734 5.381909218022e-04 -1.604426055213e-02 -1.604426055213e-02 0.000000000000e+00 1.000000000000e+00 
4.039536325727 1.284665193274e-03 -1.669115454022e-02 -1.669115454022e-02 0.000000000000e+00 1.000000000000e+00 
4.041295341132 2.390567119728e-03 -1.717496683942e-02 -1.717496683942e-02 0.000000000000e+00 1.000000000000e+00 
4.043051267835 3.908614526201e-03 -1.749159148334e-02 -1.749159148334e-02 0.000000000000e+00 1.000000000000e+00 
4.044804116662 5.907407631572e-03 -1.763854494420e-02 -1.763854494420e-02 0.000000000000e+00 1.000000000000e+00 
4.046553898386 8.480138429999e-03 -1.761498494653e-02 -1.761498494653e-02 0.000000000000e+00 1.000000000000e+00 
4.048300623721 1.175910816770e-02 -1.742171344044e-02 -1.742171344044e-02 0.000000000000e+00 1.000000000000e+00 
4.050044303326 1.594109705376e-02 -1.706116375149e-02 -1.706116375149e-02 0.000000000000e+00 1.000000000000e+00 
4.051784947803 2.133436319803e-02 -1.653737207595e-02 -1.653737207595e-02 0.000000000000e+00 1.000000000000e+00 
4.053522567702 2.845232507532e-02 -1.585593364035e-02 -1.585593364035e-02 0.000000000000e+00 1.000000000000e+00 
4.055257173514 3.821876129877e-02 -1.502394399101e-02 -1.502394399101e-02 0.000000000000e+00 1.000000000000e+00 
4.056988775678 5.247778804586e-02 -1.404992602062e-02 -1.404992602062e-02 0.000000000000e+00 1.000000000000e+00 
4.058717384579 7.551067744845e-02 -1.294374347476e-02 -1.294374347476e-02 0.000000000000e+00 1.000000000000e+00 
4.060443010546 1.200165614554e-01 -1.171650180905e-02 -1.171650180905e-02 0.000000000000e+00 1.000000000000e+00 
4.062165663858 2.476406387855e-01 -1.038043738712e-02 -1.038043738712e-02 0.000000000000e+00 1.000000000000e+00 
4.063885354737 6.896947330508e+00 -8.948796118923e-03 -8.948796118923e-03 0.000000000000e+00 1.000000000000e+00 
4.065602093356 -2.839369683854e-01 -7.435702737642e-03 -7.435702737642e-03 -5.238770627044e-02 9.489608774290e-01 
4.067315889834 -1.405327826560e-01 -5.856022000165e-03 -5.856022000165e-03 -8.338858582618e-02 9.199935812862e-01 
4.069026754238 -9.272715777233e-02 -4.225213170463e-03 -4.225213170463e-03 -9.119531202973e-02 9.128394049702e-01 
4.070734696583 -6.809404403328e-02 -2.559179206096e-03 -2.559179206096e-03 -7.520144226345e-02 9.275566184030e-01 
4.072439726834 -5.261288630273e-02 -8.741121152533e-04 -8.741121152533e-04 -3.323111944256e-02 9.673149684556e-01 
4.074141854905 -4.168170113567e-02 8.136640153946e-04 8.136640153946e-04 0.000000000000e+00 1.000000000000e+00 
4.075841090658 -3.335208713248e-02 2.487850803366e-03 2.487850803366e-03 0.000000000000e+00 1.000000000000e+00 
4.077537443906 -2.666250684210e-02 4.132332641206e-03 4.132332641206e-03 0.000000000000e+00 1.000000000000e+00 
4.079230924412 -2.108740643569e-02 5.731331544121e-03 5.731331544121e-03 0.000000000000e+00 1.000000000000e+00 
4.080921541890 -1.631805715172e-02 7.269558288500e-03 7.269558288500e-03 0.000000000000e+00 1.000000000000e+00 
4.082609306004 -1.216328182689e-02 8.732358395221e-03 8.732358395221e-03 0.000000000000e+00 1.000000000000e+00 
4.084294226369 -8.499911823023e-03 1.010585156514e-02 1.010585156514e-02 0.000000000000e+00 1.000000000000e+00 
4.085976312552 -5.246121386933e-03 1.137706324105e-02 1.137706324105e-02 0.000000000000e+00 1.000000000000e+00 
4.087655574071 -2.346174213148e-03 1.253404704992e-02 1.253404704992e-02 0.000000000000e+00 1.000000000000e+00 
4.089332020399 2.387518533881e-04 1.356599697023e-02 1.356599697023e-02 -3.520220569371e-02 9.654101850836e-01 
4.091005660957 2.536322071684e-03 1.446334817181e-02 1.446334817181e-02 -3.543870205095e-01 7.016033799063e-01 
4.092676505121 4.566789068794e-03 1.521786558710e-02 1.521786558710e-02 -6.192456512621e-01 5.383503883972e-01 
4.094344562222 6.345503060926e-03 1.582271939401e-02 1.582271939401e-02 -8.497692050707e-01 4.275135885320e-01 
4.096009841541 7.884638120331e-03 1.627254671877e-02 1.627254671877e-02 -1.057790628441e+00 3.472221061481e-01 
4.097672352315 9.194404056465e-03 1.656349900190e-02 1.656349900190e-02 -1.251446598767e+00 2.860906390065e-01 
4.099332103733 1.028391053203e-02 1.669327461026e-02 1.669327461026e-02 -1.437231455818e+00 2.375846124948e-01 
4.100989104941 1.116178933804e-02 1.666113642166e-02 1.666113642166e-02 -1.621230975339e+00 1.976552405419e-01 
4.102643365037 1.183664390621e-02 1.646791425395e-02 1.646791425395e-02 -1.810191653783e+00 1.636227748737e-01 
4.104294893075 1.231737218775e-02 1.611599215755e-02 1.611599215755e-02 -2.012925421590e+00 1.335972740921e-01 
4.105943698065 1.261339440727e-02 1.560928073577e-02 1.560928073577e-02 -2.242885614082e+00 1.061517490215e-01 
4.107589788972 1.273480769920e-02 1.495317480202e-02 1.495317480202e-02 -2.524227088363e+00 8.012021470760e-02 
4.109233174716 1.269248335190e-02 1.415449682308e-02 1.415449682308e-02 -2.910338768922e+00 5.445727831050e-02 
4.110873864173 1.249811816825e-02 1.322142673414e-02 1.322142673414e-02 -3.571170567312e+00 2.812291464080e-02 
4.112511866178 1.216424858521e-02 1.216341884089e-02 1.216341884089e-02 -1.028600722414e+01 3.410702360363e-05 
4.114147189518 1.170423422581e-02 1.099110664710e-02 1.099110664710e-02 -3.460254597835e+00 3.142176108756e-02 
4.115779842942 1.113221619301e-02 9.716196560205e-03 9.716196560205e-03 -2.689427958249e+00 6.791978121169e-02 
4.117409835153 1.046305446442e-02 8.351351532434e-03 8.351351532434e-03 -2.187128154078e+00 1.122386182342e-01 
4.119037174812 9.712248081407e-03 6.910065789448e-03 6.910065789448e-03 -1.780347498210e+00 1.685795559950e-01 
4.120661870539 8.895841361493e-03 5.406531881388e-03 5.406531881388e-03 -1.410721624602e+00 2.439671669065e-01 
4.122283930911 8.030319038274e-03 3.855501362222e-03 3.855501362222e-03 -1.046275439716e+00 3.512435435990e-01 
4.123903364464 7.132493010837e-03 2.272140461346e-03 2.272140461346e-03 -6.600915140732e-01 5.168040374850e-01 
4.125520179691 6.219383235933e-03 6.718821562017e-04 6.718821562017e-04 -2.169071540374e-01 8.050047072723e-01 
4.127134385045 5.308095204230e-03 -9.297239142882e-04 -9.297239142882e-04 0.000000000000e+00 1.000000000000e+00 
4.128745988939 4.415696395600e-03 -2.517162238571e-03 -2.517162238571e-03 0.000000000000e+00 1.000000000000e+00 
4.130354999745 3.559094102363e-03 -4.075101463775e-03 -4.075101463775e-03 0.000000000000e+00 1.000000000000e+00 
4.131961425793 2.754917043542e-03 -5.588542220802e-03 -5.588542220802e-03 0.000000000000e+00 1.000000000000e+00 
4.133565275375 2.019403272308e-03 -7.042961319675e-03 -7.042961319675e-03 0.000000000000e+00 1.000000000000e+00 
4.135166556742 1.368297013389e-03 -8.424450930448e-03 -8.424450930448e-03 0.000000000000e+00 1.000000000000e+00 
4.136765278106 8.167572749784e-04 -9.719851417087e-03 -9.719851417087e-03 0.000000000000e+00 1.000000000000e+00 
4.138361447639 3.792813877272e-04 -1.091687655664e-02 -1.091687655664e-02 0.000000000000e+00 1.000000000000e+00 
4.139955073474 6.964707251157e-05 -1.200422995293e-02 -1.200422995293e-02 0.000000000000e+00 1.000000000000e+00 
4.141546163706 -9.912271073562e-05 -1.297171154240e-02 -1.297171154240e-02 -1.528320141820e-02 9.848329940054e-01 
4.143134726392 -1.147669386705e-04 -1.381031318827e-02 -1.381031318827e-02 -1.662085126530e-02 9.835165129932e-01 
4.144720769547 3.424083927164e-05 -1.451230246759e-02 -1.451230246759e-02 0.000000000000e+00 1.000000000000e+00 
4.146304301153 3.587629717860e-04 -1.507129387215e-02 -1.507129387215e-02 0.000000000000e+00 1.000000000000e+00 
4.147885329150 8.691228102377e-04 -1.548230676819e-02 -1.548230676819e-02 0.000000000000e+00 1.000000000000e+00 
4.149463861443 1.575300394099e-03 -1.574180958954e-02 -1.574180958954e-02 0.000000000000e+00 1.000000000000e+00 
4.151039905899 2.487221363387e-03 -1.584774987351e-02 -1.584774987351e-02 0.000000000000e+00 1.000000000000e+00 
4.152613470346 3.615172065582e-03 -1.579956988701e-02 -1.579956988701e-02 0.000000000000e+00 1.000000000000e+00 
4.154184562578 4.970390037455e-03 -1.559820773022e-02 -1.559820773022e-02 0.000000000000e+00 1.000000000000e+00 
4.155753190351 6.565905080869e-03 -1.524608394631e-02 -1.524608394631e-02 0.000000000000e+00 1.000000000000e+00 
4.157319361383 8.417749043908e-03 -1.474707380589e-02 -1.474707380589e-02 0.000000000000e+00 1.000000000000e+00 
4.158883083360 1.054672514602e-02 -1.410646557300e-02 -1.410646557300e-02 0.000000000000e+00 1.000000000000e+00 
4.160444363927 1.298105514463e-02 -1.333090519457e-02 -1.333090519457e-02 0.000000000000e+00 1.000000000000e+00 
4.162003210696 1.576045466070e-02 -1.242832798557e-02 -1.242832798557e-02 0.000000000000e+00 1.000000000000e+00 
4.163559631244 1.894262829438e-02 -1.140787800655e-02 -1.140787800655e-02 0.000000000000e+00 1.000000000000e+00 
4.165113633110 2.261405974675e-02 -1.027981594764e-02 -1.027981594764e-02 0.000000000000e+00 1.000000000000e+00 
4.166665223802 2.690885200979e-02 -9.055416442384e-03 -9.055416442384e-03 0.000000000000e+00 1.000000000000e+00 
4.168214410789 3.204367542957e-02 -7.746855834790e-03 -7.746855834790e-03 0.000000000000e+00 1.000000000000e+00 
4.169761201507 3.838765654188e-02 -6.367091512825e-03 -6.367091512825e-03 0.000000000000e+00 1.000000000000e+00 
4.171305603358 4.661627623517e-02 -4.929734000453e-03 -4.929734000453e-03 0.000000000000e+00 1.000000000000e+00 
4.172847623710 5.809689804904e-02 -3.448913067432e-03 -3.448913067432e-03 0.000000000000e+00 1.000000000000e+00 
4.174387269896 7.604941728249e-02 -1.939139170816e-03 -1.939139170816e-03 0.000000000000e+00 1.000000000000e+00 
4.175924549215 1.102178570658e-01 -4.151615839899e-04 -4.151615839899e-04 0.000000000000e+00 1.000000000000e+00 
4.177459468933 2.100483436429e-01 1.108175402301e-03 1.108175402301e-03 -1.055172028470e-02 9.895037538286e-01 
4.178992036282 -1.138234206349e+01 2.616076807326e-03 2.616076807326e-03 0.000000000000e+00 1.000000000000e+00 
4.180522258463 -1.684461214135e-01 4.093940415001e-03 4.093940415001e-03 0.000000000000e+00 1.000000000000e+00 
4.182050142641 -7.354015491288e-02 5.527497966695e-03 5.527497966695e-03 0.000000000000e+00 1.000000000000e+00 
4.183575695950 -4.046263875713e-02 6.902952728579e-03 6.902952728579e-03 0.000000000000e+00 1.000000000000e+00 
4.185098925491 -2.310148725381e-02 8.207112108567e-03 8.207112108567e-03 0.000000000000e+00 1.000000000000e+00 
4.186619838331 -1.212127798286e-02 9.427514049250e-03 9.427514049250e-03 0.000000000000e+00 1.000000000000e+00 
4.188138441508 -4.400659552556e-03 1.055254598689e-02 1.055254598689e-02 0.000000000000e+00 1.000000000000e+00 
4.189654742026 1.396385074761e-03 1.157155524169e-02 1.157155524169e-02 -2.425297268405e-01 7.846404223514e-01 
4.191168746858 5.934739192134e-03 1.247494979056e-02 1.247494979056e-02 -1.034907734625e+00 3.552591575324e-01 
4.192680462943 9.580990242923e-03 1.325428846972e-02 1.325428846972e-02 -1.827216694187e+00 1.608606697130e-01 
4.194189897192 1.255298257064e-02 1.390235975919e-02 1.390235975919e-02 -2.975814972169e+00 5.100584871389e-02 
4.195697056482 1.498795148090e-02 1.441324841442e-02 1.441324841442e-02 -3.934937263968e+00 1.954692558556e-02 
4.197201947662 1.697665894398e-02 1.478238933009e-02 1.478238933009e-02 -2.672328428532e+00 6.909116403463e-02 
4.198704577546 1.858180683762e-02 1.500660814635e-02 1.500660814635e-02 -2.240160462792e+00 1.064414231209e-01 
4.200204952922 1.984857259284e-02 1.508414823799e-02 1.508414823799e-02 -1.992247226746e+00 1.363885847288e-01 
4.201703080543 2.081093278796e-02 1.501468386003e-02 1.501468386003e-02 -1.821452214586e+00 1.617906255427e-01 
4.203198967134 2.149560940165e-02 1.479931935796e-02 1.479931935796e-02 -1.690124379708e+00 1.844965749358e-01 
4.204692619391 2.192461098437e-02 1.444057448685e-02 1.444057448685e-02 -1.580839588722e+00 2.058022364121e-01 
4.206184043978 2.211690944737e-02 1.394235601780e-02 1.394235601780e-02 -1.484137758833e+00 2.266977245408e-01 
4.207673247529 2.208956591305e-02 1.330991594330e-02 1.330991594330e-02 -1.394260643126e+00 2.480163411818e-01 
4.209160236651 2.185849405076e-02 1.254979672226e-02 1.254979672226e-02 -1.307348386436e+00 2.705364643048e-01 
4.210645017918 2.143897789009e-02 1.166976413017e-02 1.166976413017e-02 -1.220561369001e+00 2.950644803701e-01 
4.212127597878 2.084601891683e-02 1.067872839907e-02 1.067872839907e-02 -1.131597110997e+00 3.225177482275e-01 
4.213607983049 2.009456160547e-02 9.586654443638e-03 9.586654443638e-03 -1.038386352679e+00 3.540254935797e-01 
4.215086179918 1.919963053687e-02 8.404462074263e-03 8.404462074263e-03 -9.388653752828e-01 3.910713028928e-01 
4.216562194946 1.817640203121e-02 7.143917192379e-03 7.143917192379e-03 -8.307631168307e-01 4.357166567059e-01 
4.218036034565 1.704022656546e-02 5.817515049040e-03 5.817515049040e-03 -7.113503224421e-01 4.909807672907e-01 
4.219507705176 1.580661382041e-02 4.438356721717e-03 4.438356721717e-03 -5.770813878746e-01 5.615348797389e-01 
4.220977213155 1.449118921131e-02 3.020020027539e-03 3.020020027539e-03 -4.230043437980e-01 6.550757875887e-01 
4.222444564849 1.310962870115e-02 1.576426142127e-03 1.576426142127e-03 -2.416683388960e-01 7.853165933329e-01 
4.223909766577 1.167757725879e-02 1.217032318033e-04 1.217032318033e-04 -2.084467278603e-02 9.793710757363e-01 
4.225372824629 1.021055530304e-02 -1.329951567320e-03 -1.329951567320e-03 0.000000000000e+00 1.000000000000e+00 
4.226833745268 8.723856733833e-03 -2.764410477075e-03 -2.764410477075e-03 0.000000000000e+00 1.000000000000e+00 
4.228292534732 7.232441603536e-03 -4.167752365891e-03 -4.167752365891e-03 0.000000000000e+00 1.000000000000e+00 
4.229749199228 5.750826065361e-03 -5.526397665893e-03 -5.526397665893e-03 0.000000000000e+00 1.000000000000e+00 
4.231203744939 4.292971910137e-03 -6.827239612335e-03 -6.827239612335e-03 0.000000000000e+00 1.000000000000e+00 
4.232656178020 2.872177739206e-03 -8.057770538273e-03 -8.057770538273e-03 0.000000000000e+00 1.000000000000e+00 
4.234106504597 1.500973600006e-03 -9.206202008580e-03 -9.206202008580e-03 0.000000000000e+00 1.000000000000e+00 
4.235554730774 1.910207182434e-04 -1.026157764035e-02 -1.026157764035e-02 0.000000000000e+00 1.000000000000e+00 
4.237000862624 -1.046982213307e-03 -1.121387753069e-02 -1.121387753069e-02 -1.872751690603e-01 8.292155305309e-01 
4.238444906196 -2.203384891025e-03 -1.205411329728e-02 -1.205411329728e-02 -3.697375546555e-01 6.909156344369e-01 
4.239886867513 -3.269662257621e-03 -1.277441283066e-02 -1.277441283066e-02 -5.235478941061e-01 5.924149893802e-01 
4.241326752571 -4.238481366011e-03 -1.336809395976e-02 -1.336809395976e-02 -6.567491688513e-01 5.185342648883e-01 
4.242764567340 -5.103757403143e-03 -1.382972634183e-02 -1.382972634183e-02 -7.746284662372e-01 4.608749798094e-01 
